"","ï..date","state","stay_at_home","non_essential_business_closure","large_gathering_ban","school_closure","bar_restaurant_limits","primary_election_postponed","emergency_declaration","adult_under_60","adult_over_60","risk_under_60","risk_over_60","hospital_beds","beds_per_thousand","total_chc","total_chc_delivery_sites"
"1990","1-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1991","2-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1992","3-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1993","4-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1994","5-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1995","6-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1996","7-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1997","8-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1998","9-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"1999","10-Mar","New Mexico","0","0",999,"0","0","0","0","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2000","11-Mar","New Mexico","0","0",999,"0","0","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2001","12-Mar","New Mexico","0","0",999,"0","0","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2002","13-Mar","New Mexico","0","0",999,"1","0","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2003","14-Mar","New Mexico","0","0",999,"1","0","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2004","15-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2005","16-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2006","17-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2007","18-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2008","19-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2009","20-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2010","21-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2011","22-Mar","New Mexico","0","0",999,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2012","23-Mar","New Mexico","0","1",1,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2013","24-Mar","New Mexico","0","1",1,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2014","25-Mar","New Mexico","0","1",1,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2015","26-Mar","New Mexico","0","1",1,"1","1","0","1","1,099,806","505,804","181,190","505,810","3,811","1.82","17","212"
"2016","22-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2017","23-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2018","24-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2019","25-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2020","26-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2021","27-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2022","28-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2023","29-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2024","30-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2025","31-Jan","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2026","1-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2027","2-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2028","3-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2029","4-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2030","5-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2031","6-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2032","7-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2033","8-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2034","9-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2035","10-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2036","11-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2037","12-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2038","13-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2039","14-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2040","15-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2041","16-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2042","17-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2043","18-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2044","19-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2045","20-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2046","21-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2047","22-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2048","23-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2049","24-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2050","25-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2051","26-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2052","27-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2053","28-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2054","29-Feb","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2055","1-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2056","2-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2057","3-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2058","4-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2059","5-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2060","6-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2061","7-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2062","8-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2063","9-Mar","North Carolina","0","0",999,"0","0","0","0","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2064","10-Mar","North Carolina","0","0",999,"0","0","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2065","11-Mar","North Carolina","0","0",999,"0","0","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2066","12-Mar","North Carolina","0","0",999,"0","0","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2067","13-Mar","North Carolina","0","0",999,"0","0","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2068","14-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2069","15-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2070","16-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2071","17-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2072","18-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2073","19-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2074","20-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2075","21-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2076","22-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2077","23-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2078","24-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2079","25-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2080","26-Mar","North Carolina","0","0",50,"1","1","0","1","5,697,079","2,425,771","981,530","2,425,780","21,549","2.08","40","264"
"2081","22-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2082","23-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2083","24-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2084","25-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2085","26-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2086","27-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2087","28-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2088","29-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2089","30-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2090","31-Jan","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2091","1-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2092","2-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2093","3-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2094","4-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2095","5-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2096","6-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2097","7-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2098","8-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2099","9-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2100","10-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2101","11-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2102","12-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2103","13-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2104","14-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2105","15-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2106","16-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2107","17-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2108","18-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2109","19-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2110","20-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2111","21-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2112","22-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2113","23-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2114","24-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2115","25-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2116","26-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2117","27-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2118","28-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2119","29-Feb","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2120","1-Mar","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2121","2-Mar","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2122","3-Mar","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2123","4-Mar","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2124","5-Mar","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2125","6-Mar","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
"2126","7-Mar","North Dakota","0","0",999,"0","0","0","0","414,022","166,598","53,790","166,600","3,235","4.27","4","26"
